university,coord,inception,universityLabel,countryLabel
http://www.wikidata.org/entity/Q175777,Point(99.589053 13.621602),1954-01-01T00:00:00Z,Muban Chombueng Rajabhat University,Thailand
http://www.wikidata.org/entity/Q176667,Point(27.87694444 -26.08333333),2001-01-01T00:00:00Z,IIE MSA,South Africa
http://www.wikidata.org/entity/Q178017,Point(139.045102777 36.430261111),1949-01-01T00:00:00Z,Gunma University,Japan
http://www.wikidata.org/entity/Q178200,Point(21.12377778 55.72458333),1991-01-01T00:00:00Z,Klaipėda University,Lithuania
http://www.wikidata.org/entity/Q179146,Point(101.82547331 6.42256448),2005-01-01T00:00:00Z,Princess of Naradhiwas University,Thailand
http://www.wikidata.org/entity/Q179640,Point(14.291944444 48.303888888),1672-01-01T00:00:00Z,Catholic Private University Linz,Austria
http://www.wikidata.org/entity/Q179640,Point(14.291944444 48.303888888),1978-01-01T00:00:00Z,Catholic Private University Linz,Austria
http://www.wikidata.org/entity/Q181177,Point(-0.62777778 52.07333333),1946-01-01T00:00:00Z,Cranfield University,United Kingdom
http://www.wikidata.org/entity/Q181918,,,Rajamangala University of Technology,Thailand
http://www.wikidata.org/entity/Q182973,Point(-91.536388888 41.661666666),1847-01-01T00:00:00Z,University of Iowa,United States
http://www.wikidata.org/entity/Q183170,Point(-98.619 29.584),1969-01-01T00:00:00Z,University of Texas at San Antonio,United States
http://www.wikidata.org/entity/Q185246,Point(17.628888888 59.8575),1477-01-01T00:00:00Z,Uppsala University,Sweden
http://www.wikidata.org/entity/Q188370,Point(-87.9325 43.039166666),1881-08-28T00:00:00Z,Marquette University,United States
http://www.wikidata.org/entity/Q189022,Point(-0.176882 51.498308),1907-01-01T00:00:00Z,Imperial College London,United Kingdom
http://www.wikidata.org/entity/Q189441,Point(19.933888888 50.061666666),1364-05-12T00:00:00Z,Jagiellonian University,Poland
http://www.wikidata.org/entity/Q190336,Point(116.3175 39.948333333),1951-01-01T00:00:00Z,Minzu University of China,People's Republic of China
http://www.wikidata.org/entity/Q192163,,1994-01-01T00:00:00Z,College of Applied Sciences,
http://www.wikidata.org/entity/Q192537,Point(-72.2610622 11.3810042),1977-01-01T00:00:00Z,University of La Guajira,Colombia
http://www.wikidata.org/entity/Q193510,Point(11.87 45.42),1222-09-01T00:00:00Z,University of Padua,Italy
http://www.wikidata.org/entity/Q193727,Point(-76.620555555 39.328888888),1876-01-01T00:00:00Z,Johns Hopkins University,United States
http://www.wikidata.org/entity/Q194445,Point(31.21014 30.0276),1908-01-01T00:00:00Z,Cairo University,Egypt
http://www.wikidata.org/entity/Q195046,Point(-71.80735 42.273488888),1865-01-01T00:00:00Z,Worcester Polytechnic Institute,United States
http://www.wikidata.org/entity/Q195546,Point(130.878325 33.84397222),1946-01-01T00:00:00Z,University of Kitakyushu,Japan
http://www.wikidata.org/entity/Q196101,,1916-01-01T00:00:00Z,Ismael Montes Teacher Training College,Bolivia
http://www.wikidata.org/entity/Q197525,,1959-09-01T00:00:00Z,Huichon University of Telecommunications,North Korea
http://www.wikidata.org/entity/Q197525,,1995-01-01T00:00:00Z,Huichon University of Telecommunications,North Korea
http://www.wikidata.org/entity/Q197543,Point(120.120833333 30.263611111),1897-05-21T00:00:00Z,Zhejiang University,People's Republic of China
http://www.wikidata.org/entity/Q203624,Point(139.62048056 35.48496111),1928-01-01T00:00:00Z,Kanagawa University,Japan
http://www.wikidata.org/entity/Q204181,Point(26.720277777 58.381111111),1918-01-01T00:00:00Z,University of Tartu,Estonia
http://www.wikidata.org/entity/Q204181,Point(26.720277777 58.381111111),1918-01-01T00:00:00Z,University of Tartu,Soviet Union
http://www.wikidata.org/entity/Q204457,Point(5.322872222 60.388086111),1946-01-01T00:00:00Z,University of Bergen,Norway
http://www.wikidata.org/entity/Q204626,Point(139.445088888 35.693738888),1875-08-01T00:00:00Z,Hitotsubashi University,Japan
http://www.wikidata.org/entity/Q204626,Point(139.445088888 35.693738888),1920-04-01T00:00:00Z,Hitotsubashi University,Japan
http://www.wikidata.org/entity/Q204626,Point(139.445088888 35.693738888),1949-05-01T00:00:00Z,Hitotsubashi University,Japan
http://www.wikidata.org/entity/Q205061,Point(138.897035 35.538408),1953-01-01T00:00:00Z,Tsuru University,Japan
http://www.wikidata.org/entity/Q206074,Point(100.50140619 13.75922743),1893-01-01T00:00:00Z,Mahamakut Buddhist University,Thailand
http://www.wikidata.org/entity/Q206702,Point(8.548333333 47.374722222),1833-01-01T00:00:00Z,University of Zurich,Switzerland
http://www.wikidata.org/entity/Q208736,Point(127.058537 37.597215),1954-01-01T00:00:00Z,Hankuk University of Foreign Studies,South Korea
http://www.wikidata.org/entity/Q212528,Point(-95.2519 32.3173),1971-01-01T00:00:00Z,University of Texas at Tyler,United States
http://www.wikidata.org/entity/Q214341,Point(4.890277777 52.368333333),1632-01-01T00:00:00Z,University of Amsterdam,Netherlands
http://www.wikidata.org/entity/Q214341,Point(4.911754444 52.363389933),1632-01-01T00:00:00Z,University of Amsterdam,Netherlands
http://www.wikidata.org/entity/Q214341,Point(4.955709516 52.354505605),1632-01-01T00:00:00Z,University of Amsterdam,Netherlands
http://www.wikidata.org/entity/Q216243,Point(85.443827777 25.136797222),,Nalanda Mahavihara,India
http://www.wikidata.org/entity/Q217439,Point(-157.817 21.297),1907-01-01T00:00:00Z,University of Hawaiʻi System,United States
http://www.wikidata.org/entity/Q218506,Point(13.193333333 55.705833333),1666-12-19T00:00:00Z,Lund University,Sweden
http://www.wikidata.org/entity/Q219564,Point(18.026666666 59.348888888),1810-01-01T00:00:00Z,Karolinska Institutet,Sweden
http://www.wikidata.org/entity/Q221645,Point(18.060555555 59.363055555),1878-01-01T00:00:00Z,Stockholm University,Sweden
http://www.wikidata.org/entity/Q222450,Point(8.5358 47.38295),2007-01-01T00:00:00Z,Zurich University of the Arts,Switzerland
http://www.wikidata.org/entity/Q222738,Point(-99.187222222 19.328888888),1910-09-22T00:00:00Z,National Autonomous University of Mexico,Mexico
http://www.wikidata.org/entity/Q223037,Point(121.01994 14.60765),1946-01-01T00:00:00Z,University of the East,Philippines
http://www.wikidata.org/entity/Q230899,Point(-2.231944444 53.466111111),1824-01-01T00:00:00Z,University of Manchester,United Kingdom
http://www.wikidata.org/entity/Q233300,Point(116.557699 39.909286),1964-01-01T00:00:00Z,Beijing International Studies University,People's Republic of China
http://www.wikidata.org/entity/Q240041,Point(19.1147 47.5193),1557-01-01T00:00:00Z,Lutheran Theological University,Hungary
http://www.wikidata.org/entity/Q246534,Point(31.17027778 27.18777778),1957-01-01T00:00:00Z,Assiut University,Egypt
http://www.wikidata.org/entity/Q248919,Point(28.20474744 -32.30021964),2005-01-01T00:00:00Z,Walter Sisulu University,South Africa
http://www.wikidata.org/entity/Q251084,Point(140.14439167 35.65549167),1921-01-01T00:00:00Z,Keiai University,Japan
http://www.wikidata.org/entity/Q251214,Point(12.079 54.1709),2007-01-01T00:00:00Z,Hanseatic University Rostock,Germany
http://www.wikidata.org/entity/Q251989,Point(100.61455 7.171663),,Songkhla Rajabhat University,Thailand
http://www.wikidata.org/entity/Q254191,Point(-110.802 39.6077),1937-01-01T00:00:00Z,Utah State University Eastern,United States
http://www.wikidata.org/entity/Q257655,Point(116.352777777 40.0025),1905-01-01T00:00:00Z,China Agricultural University,People's Republic of China
http://www.wikidata.org/entity/Q258286,,1928-01-01T00:00:00Z,Benedict International Education Group,Switzerland
http://www.wikidata.org/entity/Q259394,Point(135.0157 34.9118),1978-01-01T00:00:00Z,Hyogo University of Teacher Education,Japan
http://www.wikidata.org/entity/Q262617,Point(-118.14 34.148611111),1947-01-01T00:00:00Z,Fuller Theological Seminary,United States
http://www.wikidata.org/entity/Q262854,Point(-2.788238888 54.010661111),1964-01-01T00:00:00Z,University of Lancaster,United Kingdom
http://www.wikidata.org/entity/Q263064,Point(-119.8463925 34.4163232),1891-01-01T00:00:00Z,"University of California, Santa Barbara",United States
http://www.wikidata.org/entity/Q263064,Point(-119.8463925 34.4163232),1909-01-01T00:00:00Z,"University of California, Santa Barbara",United States
http://www.wikidata.org/entity/Q263265,,1977-01-01T00:00:00Z,University of Transkei,South Africa
http://www.wikidata.org/entity/Q263932,Point(120.149639 30.17275),1953-01-01T00:00:00Z,Zhejiang Chinese Medical University,People's Republic of China
http://www.wikidata.org/entity/Q264035,Point(-57.629766666 -25.285905555),1943-01-01T00:00:00Z,Universidad Columbia del Paraguay,Paraguay
http://www.wikidata.org/entity/Q264974,Point(102.11461544 14.98408888),,Nakhon Ratchasima Rajabhat University,Thailand
http://www.wikidata.org/entity/Q266255,,1551-01-01T00:00:00Z,University of Dillingen,Germany
http://www.wikidata.org/entity/Q266537,Point(16.57305556 38.8675),1998-01-01T00:00:00Z,Magna Græcia University,Italy
http://www.wikidata.org/entity/Q267111,Point(138.942566666 37.867713888),1870-01-01T00:00:00Z,Niigata University,Japan
http://www.wikidata.org/entity/Q268975,,,TIFR Centre for Applicable Mathematics,India
http://www.wikidata.org/entity/Q270222,Point(-84.482161172 42.701863748),1855-02-12T00:00:00Z,Michigan State University,United States
http://www.wikidata.org/entity/Q270272,Point(-73.955555555 40.7625),1901-01-01T00:00:00Z,The Rockefeller University,United States
http://www.wikidata.org/entity/Q276599,Point(136.677222222 36.556388888),1946-01-01T00:00:00Z,Kanazawa College of Art,Japan
http://www.wikidata.org/entity/Q277664,Point(23.86 61.449444444),1972-01-01T00:00:00Z,Tampere University of Technology,Finland
http://www.wikidata.org/entity/Q277681,Point(19.067222222 47.487222222),1951-02-01T00:00:00Z,Semmelweis University,Hungary
http://www.wikidata.org/entity/Q287299,Point(27.55611111 47.19166667),1912-01-01T00:00:00Z,Iași University of Life Sciences,Romania
http://www.wikidata.org/entity/Q290456,Point(135.50686667 34.54714722),1955-01-01T00:00:00Z,Osaka Prefecture University,Japan
http://www.wikidata.org/entity/Q290662,Point(32.58513 -25.97352),1986-01-01T00:00:00Z,Maputo University,Mozambique
http://www.wikidata.org/entity/Q296709,Point(26.037 44.9143),1948-01-01T00:00:00Z,Oil & Gas University of Ploiești,Romania
http://www.wikidata.org/entity/Q302448,,2006-07-17T00:00:00Z,Vietnam Aviation Academy,Vietnam
http://www.wikidata.org/entity/Q302940,Point(123.487 41.726),1948-01-01T00:00:00Z,Shenyang Ligong University,People's Republic of China
http://www.wikidata.org/entity/Q307065,Point(41.066388888 42.976111111),1932-01-01T00:00:00Z,Abkhazian State University,Georgia
http://www.wikidata.org/entity/Q308329,Point(2.09852778 13.50136111),1971-09-01T00:00:00Z,Université Abdou Moumouni,Niger
http://www.wikidata.org/entity/Q309350,Point(-87.675267 42.0564594),1851-01-01T00:00:00Z,Northwestern University,United States
http://www.wikidata.org/entity/Q310564,Point(35.261380555 31.755908333),1977-01-01T00:00:00Z,Al-Quds University,State of Palestine
http://www.wikidata.org/entity/Q310842,Point(44.3996353 33.3669473),1227-01-01T00:00:00Z,Al-Mustansiriya University,Iraq
http://www.wikidata.org/entity/Q314466,Point(11.0087 52.2293),1576-01-01T00:00:00Z,University of Helmstedt,Germany
http://www.wikidata.org/entity/Q314536,Point(10.4025 63.419444444),1996-01-01T00:00:00Z,Norwegian University of Science and Technology,Norway
http://www.wikidata.org/entity/Q315658,Point(17.033333333 51.113611111),1702-01-01T00:00:00Z,University of Wrocław,Poland
http://www.wikidata.org/entity/Q316592,,1502-10-28T00:00:00Z,University of Wittenberg,Holy Roman Empire
http://www.wikidata.org/entity/Q322668,Point(35.87722222 32.02555556),2005-01-01T00:00:00Z,German-Jordanian University,Jordan
http://www.wikidata.org/entity/Q322964,Point(37.49021 55.67165),1944-10-14T00:00:00Z,Moscow State Institute of International Relations,Russia
http://www.wikidata.org/entity/Q323681,Point(30.31944444 59.93388889),1797-01-01T00:00:00Z,Herzen University,Russia
http://www.wikidata.org/entity/Q327361,Point(-82.757513 27.893906),1964-01-01T00:00:00Z,Schiller International University,United States
http://www.wikidata.org/entity/Q328423,Point(21.712172 32.758297),1960-01-01T00:00:00Z,Omar Al-Mukhtar University,Libya
http://www.wikidata.org/entity/Q328423,Point(21.712172 32.758297),1961-01-01T00:00:00Z,Omar Al-Mukhtar University,Libya
http://www.wikidata.org/entity/Q332342,Point(0.116944444 52.206944444),1546-01-01T00:00:00Z,Trinity College,United Kingdom
http://www.wikidata.org/entity/Q333705,Point(35.021666666 32.7775),1924-01-01T00:00:00Z,Technion – Israel Institute of Technology,Israel
http://www.wikidata.org/entity/Q335924,Point(130.54521667 31.57180833),1949-01-01T00:00:00Z,Kagoshima University,Japan
http://www.wikidata.org/entity/Q336264,Point(135.780842 35.026212),1897-06-18T00:00:00Z,Kyoto University,Japan
http://www.wikidata.org/entity/Q337382,Point(-64.366111111 45.087777777),1838-01-01T00:00:00Z,Acadia University,Canada
http://www.wikidata.org/entity/Q337461,,2004-01-01T00:00:00Z,Académie Louvain,Belgium
http://www.wikidata.org/entity/Q338505,Point(12.3305 45.4286),1750-09-24T00:00:00Z,Accademia di Belle Arti di Venezia,Italy
http://www.wikidata.org/entity/Q339314,Point(28.24027778 -12.80555556),1987-01-01T00:00:00Z,Copperbelt University,Zambia
http://www.wikidata.org/entity/Q339482,Point(-2.415359592 43.033968269),1545-01-01T00:00:00Z,University of Oñati,Spain
http://www.wikidata.org/entity/Q339694,,1925-01-01T00:00:00Z,Moscow Sun Yat-sen University,Soviet Union
http://www.wikidata.org/entity/Q348402,Point(16.9155 52.4047),1919-05-07T00:00:00Z,Adam Mickiewicz University in Poznań,Poland
http://www.wikidata.org/entity/Q348791,Point(32.002316 46.987908),1920-01-01T00:00:00Z,Admiral Makarov National University of Shipbuilding,Ukraine
http://www.wikidata.org/entity/Q351971,Point(-105.879536 37.471231),1921-01-01T00:00:00Z,Adams State University,United States
http://www.wikidata.org/entity/Q354333,,1991-01-01T00:00:00Z,Silesian University in Opava,Czech Republic
http://www.wikidata.org/entity/Q366071,Point(15.50694444 51.93638889),2001-09-01T00:00:00Z,University of Zielona Góra,Poland
http://www.wikidata.org/entity/Q367398,Point(-61.4076 10.6935),1927-01-01T00:00:00Z,University of the Southern Caribbean,Trinidad and Tobago
http://www.wikidata.org/entity/Q367774,Point(-96.9308 35.3597),1910-01-01T00:00:00Z,Oklahoma Baptist University,United States
http://www.wikidata.org/entity/Q368271,Point(14.806111111 50.893333333),2001-01-01T00:00:00Z,Neisse University,Czech Republic
http://www.wikidata.org/entity/Q368329,Point(102.82198906 16.47399135),1966-01-01T00:00:00Z,Khon Kaen University,Thailand
http://www.wikidata.org/entity/Q368820,Point(14.2525 40.84944444),1808-01-01T00:00:00Z,Q368820,Italy
http://www.wikidata.org/entity/Q368923,,2003-01-01T00:00:00Z,Saigon University,Vietnam
http://www.wikidata.org/entity/Q368998,Point(17.583333333 48.383333333),1635-01-01T00:00:00Z,University of Trnava,Kingdom of Hungary
http://www.wikidata.org/entity/Q369333,Point(139.573145 35.71123),1906-01-01T00:00:00Z,Seikei University,Japan
http://www.wikidata.org/entity/Q369629,,1981-01-01T00:00:00Z,Salahaddin University-Erbil,Iraq
http://www.wikidata.org/entity/Q369839,Point(20.1461 46.2502),1921-10-09T00:00:00Z,University of Szeged,Hungary
http://www.wikidata.org/entity/Q370968,Point(23.253055555 42.6775),1991-09-18T00:00:00Z,New Bulgarian University,Bulgaria
http://www.wikidata.org/entity/Q371522,Point(11.971666666 57.698333333),1954-07-01T00:00:00Z,University of Gothenburg,Sweden
http://www.wikidata.org/entity/Q372529,Point(-99.131779 19.433718),1551-09-21T00:00:00Z,Royal and Pontifical University of Mexico,Mexico
http://www.wikidata.org/entity/Q373311,Point(128.54293 35.83524),1976-01-01T00:00:00Z,Daegu Technical University,South Korea
http://www.wikidata.org/entity/Q373642,Point(76.9541 43.249),1999-01-01T00:00:00Z,Kazakh-German University,Kazakhstan
http://www.wikidata.org/entity/Q376331,,,Nordic Summer University,
http://www.wikidata.org/entity/Q378014,Point(-4.973333333 34.064444444),0859-01-01T00:00:00Z,University of al-Qarawiyyin,Morocco
http://www.wikidata.org/entity/Q382711,Point(131.188 33.9569),1987-01-01T00:00:00Z,Sanyo-Onoda City University,Japan
http://www.wikidata.org/entity/Q386203,Point(135.758124 35.042949),1665-01-01T00:00:00Z,Ōtani University,Japan
http://www.wikidata.org/entity/Q389852,Point(25.335833333 54.722222222),1956-01-01T00:00:00Z,Vilnius Gediminas Technical University,Lithuania
http://www.wikidata.org/entity/Q390087,Point(-90.107 29.9652),1915-01-01T00:00:00Z,Xavier University of Louisiana,United States
http://www.wikidata.org/entity/Q391028,Point(-123.252777777 49.264722222),1908-01-01T00:00:00Z,University of British Columbia,Canada
http://www.wikidata.org/entity/Q391150,Point(114.36369444 34.81272222),1912-01-01T00:00:00Z,Henan University,People's Republic of China
